"county20","county10","GEOID_TRACT_20","GEOID_TRACT_10","NAMELSAD_TRACT_20","NAMELSAD_TRACT_10","compareArea","same_tract_id","n_tract_20","n_tract_10","tract_change_cat"
"Santa Clara","Santa Clara","06085504601","06085504601","Census Tract 5046.01","Census Tract 5046.01","<",TRUE,4,2,"Split and Merge"
"Santa Clara","Santa Clara","06085504601","06085504700","Census Tract 5046.01","Census Tract 5047",">",FALSE,4,2,"Split and Merge"
"Santa Clara","Santa Clara","06085504601","06085509304","Census Tract 5046.01","Census Tract 5093.04",">",FALSE,4,2,"Split and Merge"
"Santa Clara","Santa Clara","06085504602","06085504602","Census Tract 5046.02","Census Tract 5046.02","<",TRUE,1,6,"Split"
"Santa Clara","Santa Clara","06085504700","06085504601","Census Tract 5047","Census Tract 5046.01","<",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085504700","06085504700","Census Tract 5047","Census Tract 5047",">",TRUE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085504802","06085504802","Census Tract 5048.02","Census Tract 5048.02",">",TRUE,2,1,"Merge"
"Santa Clara","Santa Clara","06085504802","06085504805","Census Tract 5048.02","Census Tract 5048.05",">",FALSE,2,4,"Split and Merge"
"Santa Clara","Santa Clara","06085504805","06085504805","Census Tract 5048.05","Census Tract 5048.05","<",TRUE,1,4,"Split"
"Santa Clara","Santa Clara","06085504806","06085504805","Census Tract 5048.06","Census Tract 5048.05","<",FALSE,2,4,"Split and Merge"
"Santa Clara","Santa Clara","06085504806","06085504806","Census Tract 5048.06","Census Tract 5048.06",">",TRUE,2,1,"Merge"
"Santa Clara","Santa Clara","06085504807","06085504803","Census Tract 5048.07","Census Tract 5048.03","<",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085504807","06085504805","Census Tract 5048.07","Census Tract 5048.05","<",FALSE,2,4,"Split and Merge"
"Santa Clara","Santa Clara","06085504808","06085504803","Census Tract 5048.08","Census Tract 5048.03","<",FALSE,1,2,"Split"
"Santa Clara","Santa Clara","06085504902","06085504901","Census Tract 5049.02","Census Tract 5049.01","<",FALSE,1,3,"Split"
"Santa Clara","Santa Clara","06085504903","06085504901","Census Tract 5049.03","Census Tract 5049.01","<",FALSE,1,3,"Split"
"Santa Clara","Santa Clara","06085505006","06085504602","Census Tract 5050.06","Census Tract 5046.02","<",FALSE,3,6,"Split and Merge"
"Santa Clara","Santa Clara","06085505006","06085505006","Census Tract 5050.06","Census Tract 5050.06",">",TRUE,3,1,"Merge"
"Santa Clara","Santa Clara","06085505006","06085505009","Census Tract 5050.06","Census Tract 5050.09",">",FALSE,3,4,"Split and Merge"
"Santa Clara","Santa Clara","06085505007","06085505007","Census Tract 5050.07","Census Tract 5050.07","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085505010","06085504901","Census Tract 5050.10","Census Tract 5049.01",">",FALSE,3,3,"Split and Merge"
"Santa Clara","Santa Clara","06085505010","06085505001","Census Tract 5050.10","Census Tract 5050.01","<",FALSE,3,3,"Split and Merge"
"Santa Clara","Santa Clara","06085505010","06085505009","Census Tract 5050.10","Census Tract 5050.09",">",FALSE,3,4,"Split and Merge"
"Santa Clara","Santa Clara","06085505011","06085505001","Census Tract 5050.11","Census Tract 5050.01","<",FALSE,2,3,"Split and Merge"
"Santa Clara","Santa Clara","06085505011","06085505008","Census Tract 5050.11","Census Tract 5050.08","<",FALSE,2,3,"Split and Merge"
"Santa Clara","Santa Clara","06085505012","06085505008","Census Tract 5050.12","Census Tract 5050.08","<",FALSE,1,3,"Split"
"Santa Clara","Santa Clara","06085505013","06085505008","Census Tract 5050.13","Census Tract 5050.08","<",FALSE,1,3,"Split"
"Santa Clara","Santa Clara","06085505014","06085504602","Census Tract 5050.14","Census Tract 5046.02","<",FALSE,3,6,"Split and Merge"
"Santa Clara","Santa Clara","06085505014","06085505001","Census Tract 5050.14","Census Tract 5050.01","<",FALSE,3,3,"Split and Merge"
"Santa Clara","Santa Clara","06085505014","06085505009","Census Tract 5050.14","Census Tract 5050.09","<",FALSE,3,4,"Split and Merge"
"Santa Clara","Santa Clara","06085505015","06085504602","Census Tract 5050.15","Census Tract 5046.02","<",FALSE,2,6,"Split and Merge"
"Santa Clara","Santa Clara","06085505015","06085505009","Census Tract 5050.15","Census Tract 5050.09","<",FALSE,2,4,"Split and Merge"
"Santa Clara","Santa Clara","06085505100","06085505100","Census Tract 5051","Census Tract 5051","<",TRUE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085505100","06085505202","Census Tract 5051","Census Tract 5052.02","<",FALSE,2,5,"Split and Merge"
"Santa Clara","Santa Clara","06085505202","06085505100","Census Tract 5052.02","Census Tract 5051",">",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085505202","06085505202","Census Tract 5052.02","Census Tract 5052.02","<",TRUE,2,5,"Split and Merge"
"Santa Clara","Santa Clara","06085505203","06085505202","Census Tract 5052.03","Census Tract 5052.02","<",FALSE,2,5,"Split and Merge"
"Santa Clara","Santa Clara","06085505203","06085505203","Census Tract 5052.03","Census Tract 5052.03","<",TRUE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085505301","06085505301","Census Tract 5053.01","Census Tract 5053.01","<",TRUE,1,2,"Split"
"Santa Clara","Santa Clara","06085505302","06085505302","Census Tract 5053.02","Census Tract 5053.02","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085505303","06085505202","Census Tract 5053.03","Census Tract 5052.02","<",FALSE,2,5,"Split and Merge"
"Santa Clara","Santa Clara","06085505303","06085505303","Census Tract 5053.03","Census Tract 5053.03",">",TRUE,2,1,"Merge"
"Santa Clara","Santa Clara","06085505304","06085505304","Census Tract 5053.04","Census Tract 5053.04",">",TRUE,2,1,"Merge"
"Santa Clara","Santa Clara","06085505304","06085505305","Census Tract 5053.04","Census Tract 5053.05","<",FALSE,2,4,"Split and Merge"
"Santa Clara","Santa Clara","06085505305","06085505305","Census Tract 5053.05","Census Tract 5053.05","<",TRUE,1,4,"Split"
"Santa Clara","Santa Clara","06085505401","06085505305","Census Tract 5054.01","Census Tract 5053.05","<",FALSE,2,4,"Split and Merge"
"Santa Clara","Santa Clara","06085505401","06085505401","Census Tract 5054.01","Census Tract 5054.01","<",TRUE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085505402","06085505402","Census Tract 5054.02","Census Tract 5054.02","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085505403","06085505401","Census Tract 5054.03","Census Tract 5054.01",">",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085505403","06085505403","Census Tract 5054.03","Census Tract 5054.03",">",TRUE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085505500","06085505500","Census Tract 5055","Census Tract 5055","<",TRUE,1,2,"Split"
"Santa Clara","Santa Clara","06085505600","06085505202","Census Tract 5056","Census Tract 5052.02","<",FALSE,3,5,"Split and Merge"
"Santa Clara","Santa Clara","06085505600","06085505203","Census Tract 5056","Census Tract 5052.03","<",FALSE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085505600","06085505600","Census Tract 5056","Census Tract 5056",">",TRUE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085505700","06085505600","Census Tract 5057","Census Tract 5056",">",FALSE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085505700","06085505700","Census Tract 5057","Census Tract 5057","<",TRUE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085505700","06085505800","Census Tract 5057","Census Tract 5058","<",FALSE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085505800","06085505700","Census Tract 5058","Census Tract 5057",">",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085505800","06085505800","Census Tract 5058","Census Tract 5058",">",TRUE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085505901","06085505900","Census Tract 5059.01","Census Tract 5059","<",FALSE,1,2,"Split"
"Santa Clara","Santa Clara","06085505902","06085505900","Census Tract 5059.02","Census Tract 5059","<",FALSE,1,2,"Split"
"Santa Clara","Santa Clara","06085506000","06085505500","Census Tract 5060","Census Tract 5055","<",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085506000","06085506000","Census Tract 5060","Census Tract 5060",">",TRUE,2,1,"Merge"
"Santa Clara","Santa Clara","06085506101","06085505403","Census Tract 5061.01","Census Tract 5054.03",">",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085506101","06085506101","Census Tract 5061.01","Census Tract 5061.01","<",TRUE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085506102","06085506102","Census Tract 5061.02","Census Tract 5061.02","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085506103","06085506103","Census Tract 5061.03","Census Tract 5061.03","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085506202","06085506202","Census Tract 5062.02","Census Tract 5062.02","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085506203","06085506203","Census Tract 5062.03","Census Tract 5062.03","<",TRUE,1,2,"Split"
"Santa Clara","Santa Clara","06085506204","06085506204","Census Tract 5062.04","Census Tract 5062.04","<",TRUE,1,2,"Split"
"Santa Clara","Santa Clara","06085506301","06085506301","Census Tract 5063.01","Census Tract 5063.01","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085506302","06085506302","Census Tract 5063.02","Census Tract 5063.02","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085506304","06085506304","Census Tract 5063.04","Census Tract 5063.04","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085506305","06085506305","Census Tract 5063.05","Census Tract 5063.05","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085506401","06085506401","Census Tract 5064.01","Census Tract 5064.01","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085506402","06085506402","Census Tract 5064.02","Census Tract 5064.02","<",TRUE,1,2,"Split"
"Santa Clara","Santa Clara","06085506502","06085502604","Census Tract 5065.02","Census Tract 5026.04",">",FALSE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085506502","06085506402","Census Tract 5065.02","Census Tract 5064.02",">",FALSE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085506502","06085506502","Census Tract 5065.02","Census Tract 5065.02",">",TRUE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085506503","06085506501","Census Tract 5065.03","Census Tract 5065.01",">",FALSE,2,3,"Split and Merge"
"Santa Clara","Santa Clara","06085506503","06085506503","Census Tract 5065.03","Census Tract 5065.03",">",TRUE,2,1,"Merge"
"Santa Clara","Santa Clara","06085506504","06085506501","Census Tract 5065.04","Census Tract 5065.01","<",FALSE,1,3,"Split"
"Santa Clara","Santa Clara","06085506505","06085506501","Census Tract 5065.05","Census Tract 5065.01","<",FALSE,1,3,"Split"
"Santa Clara","Santa Clara","06085506601","06085506601","Census Tract 5066.01","Census Tract 5066.01","<",TRUE,1,2,"Split"
"Santa Clara","Santa Clara","06085506603","06085506603","Census Tract 5066.03","Census Tract 5066.03","<",TRUE,1,3,"Split"
"Santa Clara","Santa Clara","06085506604","06085506601","Census Tract 5066.04","Census Tract 5066.01",">",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085506604","06085506604","Census Tract 5066.04","Census Tract 5066.04",">",TRUE,2,1,"Merge"
"Santa Clara","Santa Clara","06085506605","06085506605","Census Tract 5066.05","Census Tract 5066.05","<",TRUE,1,2,"Split"
"Santa Clara","Santa Clara","06085506606","06085506605","Census Tract 5066.06","Census Tract 5066.05",">",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085506606","06085506606","Census Tract 5066.06","Census Tract 5066.06",">",TRUE,2,1,"Merge"
"Santa Clara","Santa Clara","06085506701","06085506603","Census Tract 5067.01","Census Tract 5066.03",">",FALSE,2,3,"Split and Merge"
"Santa Clara","Santa Clara","06085506701","06085506701","Census Tract 5067.01","Census Tract 5067.01",">",TRUE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085506702","06085506603","Census Tract 5067.02","Census Tract 5066.03",">",FALSE,3,3,"Split and Merge"
"Santa Clara","Santa Clara","06085506702","06085506701","Census Tract 5067.02","Census Tract 5067.01",">",FALSE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085506702","06085506702","Census Tract 5067.02","Census Tract 5067.02",">",TRUE,3,1,"Merge"
"Santa Clara","Santa Clara","06085506703","06085506703","Census Tract 5067.03","Census Tract 5067.03","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085506801","06085502702","Census Tract 5068.01","Census Tract 5027.02","<",FALSE,2,3,"Split and Merge"
"Santa Clara","Santa Clara","06085506801","06085506801","Census Tract 5068.01","Census Tract 5068.01",">",TRUE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085506802","06085506802","Census Tract 5068.02","Census Tract 5068.02","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085506803","06085506803","Census Tract 5068.03","Census Tract 5068.03","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085506804","06085506804","Census Tract 5068.04","Census Tract 5068.04","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085506900","06085506900","Census Tract 5069","Census Tract 5069","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085507002","06085507001","Census Tract 5070.02","Census Tract 5070.01",">",FALSE,2,4,"Split and Merge"
"Santa Clara","Santa Clara","06085507002","06085507002","Census Tract 5070.02","Census Tract 5070.02",">",TRUE,2,1,"Merge"
"Santa Clara","Santa Clara","06085507003","06085507001","Census Tract 5070.03","Census Tract 5070.01","<",FALSE,1,4,"Split"
"Santa Clara","Santa Clara","06085507004","06085507001","Census Tract 5070.04","Census Tract 5070.01","<",FALSE,1,4,"Split"
"Santa Clara","Santa Clara","06085507100","06085507100","Census Tract 5071","Census Tract 5071","<",TRUE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085507100","06085507203","Census Tract 5071","Census Tract 5072.03","<",FALSE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085507100","06085507206","Census Tract 5071","Census Tract 5072.06","<",FALSE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085507203","06085506502","Census Tract 5072.03","Census Tract 5065.02","<",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085507203","06085507203","Census Tract 5072.03","Census Tract 5072.03",">",TRUE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085507205","06085507205","Census Tract 5072.05","Census Tract 5072.05","<",TRUE,2,3,"Split and Merge"
"Santa Clara","Santa Clara","06085507205","06085507301","Census Tract 5072.05","Census Tract 5073.01","<",FALSE,2,5,"Split and Merge"
"Santa Clara","Santa Clara","06085507206","06085507100","Census Tract 5072.06","Census Tract 5071",">",FALSE,4,2,"Split and Merge"
"Santa Clara","Santa Clara","06085507206","06085507205","Census Tract 5072.06","Census Tract 5072.05","<",FALSE,4,3,"Split and Merge"
"Santa Clara","Santa Clara","06085507206","06085507206","Census Tract 5072.06","Census Tract 5072.06",">",TRUE,4,2,"Split and Merge"
"Santa Clara","Santa Clara","06085507206","06085507301","Census Tract 5072.06","Census Tract 5073.01","<",FALSE,4,5,"Split and Merge"
"Santa Clara","Santa Clara","06085507301","06085507205","Census Tract 5073.01","Census Tract 5072.05",">",FALSE,2,3,"Split and Merge"
"Santa Clara","Santa Clara","06085507301","06085507301","Census Tract 5073.01","Census Tract 5073.01","<",TRUE,2,5,"Split and Merge"
"Santa Clara","Santa Clara","06085507302","06085507001","Census Tract 5073.02","Census Tract 5070.01","<",FALSE,3,4,"Split and Merge"
"Santa Clara","Santa Clara","06085507302","06085507301","Census Tract 5073.02","Census Tract 5073.01",">",FALSE,3,5,"Split and Merge"
"Santa Clara","Santa Clara","06085507302","06085507302","Census Tract 5073.02","Census Tract 5073.02",">",TRUE,3,1,"Merge"
"Santa Clara","Santa Clara","06085507401","06085507401","Census Tract 5074.01","Census Tract 5074.01",">",TRUE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085507401","06085507402","Census Tract 5074.01","Census Tract 5074.02",">",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085507402","06085507301","Census Tract 5074.02","Census Tract 5073.01","<",FALSE,4,5,"Split and Merge"
"Santa Clara","Santa Clara","06085507402","06085507401","Census Tract 5074.02","Census Tract 5074.01","<",FALSE,4,2,"Split and Merge"
"Santa Clara","Santa Clara","06085507402","06085507402","Census Tract 5074.02","Census Tract 5074.02",">",TRUE,4,2,"Split and Merge"
"Santa Clara","Santa Clara","06085507402","06085507500","Census Tract 5074.02","Census Tract 5075","<",FALSE,4,2,"Split and Merge"
"Santa Clara","Santa Clara","06085507500","06085507500","Census Tract 5075","Census Tract 5075","<",TRUE,1,2,"Split"
"Santa Clara","Santa Clara","06085507600","06085507600","Census Tract 5076","Census Tract 5076","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085507701","06085507701","Census Tract 5077.01","Census Tract 5077.01","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085507702","06085507702","Census Tract 5077.02","Census Tract 5077.02","<",TRUE,1,2,"Split"
"Santa Clara","Santa Clara","06085507704","06085507703","Census Tract 5077.04","Census Tract 5077.03","<",FALSE,1,3,"Split"
"Santa Clara","Santa Clara","06085507705","06085507702","Census Tract 5077.05","Census Tract 5077.02","<",FALSE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085507705","06085507703","Census Tract 5077.05","Census Tract 5077.03","<",FALSE,3,3,"Split and Merge"
"Santa Clara","Santa Clara","06085507705","06085511707","Census Tract 5077.05","Census Tract 5117.07","<",FALSE,3,3,"Split and Merge"
"Santa Clara","Santa Clara","06085507805","06085507805","Census Tract 5078.05","Census Tract 5078.05","<",TRUE,1,2,"Split"
"Santa Clara","Santa Clara","06085507806","06085507806","Census Tract 5078.06","Census Tract 5078.06","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085507807","06085507807","Census Tract 5078.07","Census Tract 5078.07","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085507808","06085507808","Census Tract 5078.08","Census Tract 5078.08","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085507903","06085507903","Census Tract 5079.03","Census Tract 5079.03","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085507904","06085507904","Census Tract 5079.04","Census Tract 5079.04","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085507905","06085507905","Census Tract 5079.05","Census Tract 5079.05","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085507906","06085507906","Census Tract 5079.06","Census Tract 5079.06",">",TRUE,2,1,"Merge"
"Santa Clara","Santa Clara","06085507906","06085508003","Census Tract 5079.06","Census Tract 5080.03",">",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508003","06085508003","Census Tract 5080.03","Census Tract 5080.03","<",TRUE,1,2,"Split"
"Santa Clara","Santa Clara","06085508004","06085506203","Census Tract 5080.04","Census Tract 5062.03",">",FALSE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508004","06085506204","Census Tract 5080.04","Census Tract 5062.04","<",FALSE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508004","06085508004","Census Tract 5080.04","Census Tract 5080.04",">",TRUE,3,1,"Merge"
"Santa Clara","Santa Clara","06085508005","06085508001","Census Tract 5080.05","Census Tract 5080.01","<",FALSE,1,2,"Split"
"Santa Clara","Santa Clara","06085508006","06085508001","Census Tract 5080.06","Census Tract 5080.01","<",FALSE,1,2,"Split"
"Santa Clara","Santa Clara","06085508101","06085508101","Census Tract 5081.01","Census Tract 5081.01",">",TRUE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508101","06085508102","Census Tract 5081.01","Census Tract 5081.02","<",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508102","06085506101","Census Tract 5081.02","Census Tract 5061.01",">",FALSE,4,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508102","06085508101","Census Tract 5081.02","Census Tract 5081.01",">",FALSE,4,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508102","06085508102","Census Tract 5081.02","Census Tract 5081.02",">",TRUE,4,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508102","06085508202","Census Tract 5081.02","Census Tract 5082.02",">",FALSE,4,3,"Split and Merge"
"Santa Clara","Santa Clara","06085508203","06085508203","Census Tract 5082.03","Census Tract 5082.03","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085508204","06085508204","Census Tract 5082.04","Census Tract 5082.04","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085508205","06085508202","Census Tract 5082.05","Census Tract 5082.02","<",FALSE,3,3,"Split and Merge"
"Santa Clara","Santa Clara","06085508205","06085508505","Census Tract 5082.05","Census Tract 5085.05",">",FALSE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508205","06085508508","Census Tract 5082.05","Census Tract 5085.08",">",FALSE,3,3,"Split and Merge"
"Santa Clara","Santa Clara","06085508206","06085508202","Census Tract 5082.06","Census Tract 5082.02","<",FALSE,1,3,"Split"
"Santa Clara","Santa Clara","06085508301","06085508301","Census Tract 5083.01","Census Tract 5083.01","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085508303","06085508303","Census Tract 5083.03","Census Tract 5083.03","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085508305","06085508304","Census Tract 5083.05","Census Tract 5083.04","<",FALSE,1,2,"Split"
"Santa Clara","Santa Clara","06085508306","06085508304","Census Tract 5083.06","Census Tract 5083.04","<",FALSE,1,2,"Split"
"Santa Clara","Santa Clara","06085508401","06085508401","Census Tract 5084.01","Census Tract 5084.01","<",TRUE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508401","06085509105","Census Tract 5084.01","Census Tract 5091.05",">",FALSE,2,4,"Split and Merge"
"Santa Clara","Santa Clara","06085508403","06085508403","Census Tract 5084.03","Census Tract 5084.03","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085508404","06085508404","Census Tract 5084.04","Census Tract 5084.04","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085508503","06085508503","Census Tract 5085.03","Census Tract 5085.03","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085508505","06085508505","Census Tract 5085.05","Census Tract 5085.05",">",TRUE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508505","06085508508","Census Tract 5085.05","Census Tract 5085.08",">",FALSE,2,3,"Split and Merge"
"Santa Clara","Santa Clara","06085508507","06085508507","Census Tract 5085.07","Census Tract 5085.07","<",TRUE,1,2,"Split"
"Santa Clara","Santa Clara","06085508508","06085505305","Census Tract 5085.08","Census Tract 5053.05","<",FALSE,3,4,"Split and Merge"
"Santa Clara","Santa Clara","06085508508","06085508507","Census Tract 5085.08","Census Tract 5085.07",">",FALSE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508508","06085508508","Census Tract 5085.08","Census Tract 5085.08","<",TRUE,3,3,"Split and Merge"
"Santa Clara","Santa Clara","06085508509","06085508504","Census Tract 5085.09","Census Tract 5085.04","<",FALSE,1,2,"Split"
"Santa Clara","Santa Clara","06085508510","06085508504","Census Tract 5085.10","Census Tract 5085.04","<",FALSE,1,2,"Split"
"Santa Clara","Santa Clara","06085508601","06085508601","Census Tract 5086.01","Census Tract 5086.01",">",TRUE,2,1,"Merge"
"Santa Clara","Santa Clara","06085508601","06085509102","Census Tract 5086.01","Census Tract 5091.02","<",FALSE,2,4,"Split and Merge"
"Santa Clara","Santa Clara","06085508602","06085508602","Census Tract 5086.02","Census Tract 5086.02","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085508705","06085508703","Census Tract 5087.05","Census Tract 5087.03","<",FALSE,1,2,"Split"
"Santa Clara","Santa Clara","06085508706","06085505301","Census Tract 5087.06","Census Tract 5053.01","<",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508706","06085508703","Census Tract 5087.06","Census Tract 5087.03","<",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508707","06085508704","Census Tract 5087.07","Census Tract 5087.04","<",FALSE,1,2,"Split"
"Santa Clara","Santa Clara","06085508708","06085508704","Census Tract 5087.08","Census Tract 5087.04","<",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508708","06085508900","Census Tract 5087.08","Census Tract 5089",">",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085508800","06085508800","Census Tract 5088","Census Tract 5088","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085508900","06085508900","Census Tract 5089","Census Tract 5089","<",TRUE,1,2,"Split"
"Santa Clara","Santa Clara","06085509001","06085509000","Census Tract 5090.01","Census Tract 5090","<",FALSE,1,2,"Split"
"Santa Clara","Santa Clara","06085509002","06085509000","Census Tract 5090.02","Census Tract 5090","<",FALSE,1,2,"Split"
"Santa Clara","Santa Clara","06085509102","06085509102","Census Tract 5091.02","Census Tract 5091.02",">",TRUE,2,4,"Split and Merge"
"Santa Clara","Santa Clara","06085509102","06085509108","Census Tract 5091.02","Census Tract 5091.08",">",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085509106","06085509102","Census Tract 5091.06","Census Tract 5091.02","<",FALSE,2,4,"Split and Merge"
"Santa Clara","Santa Clara","06085509106","06085509106","Census Tract 5091.06","Census Tract 5091.06",">",TRUE,2,1,"Merge"
"Santa Clara","Santa Clara","06085509107","06085509105","Census Tract 5091.07","Census Tract 5091.05","<",FALSE,2,4,"Split and Merge"
"Santa Clara","Santa Clara","06085509107","06085509107","Census Tract 5091.07","Census Tract 5091.07",">",TRUE,2,1,"Merge"
"Santa Clara","Santa Clara","06085509108","06085509102","Census Tract 5091.08","Census Tract 5091.02","<",FALSE,3,4,"Split and Merge"
"Santa Clara","Santa Clara","06085509108","06085509108","Census Tract 5091.08","Census Tract 5091.08","<",TRUE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085509108","06085509201","Census Tract 5091.08","Census Tract 5092.01",">",FALSE,3,2,"Split and Merge"
"Santa Clara","Santa Clara","06085509109","06085509109","Census Tract 5091.09","Census Tract 5091.09","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085509110","06085508401","Census Tract 5091.10","Census Tract 5084.01","<",FALSE,2,2,"Split and Merge"
"Santa Clara","Santa Clara","06085509110","06085509105","Census Tract 5091.10","Census Tract 5091.05","<",FALSE,2,4,"Split and Merge"
"Santa Clara","Santa Clara","06085509111","06085509105","Census Tract 5091.11","Census Tract 5091.05","<",FALSE,1,4,"Split"
"Santa Clara","Santa Clara","06085509201","06085509201","Census Tract 5092.01","Census Tract 5092.01","<",TRUE,1,2,"Split"
"Santa Clara","Santa Clara","06085509202","06085509202","Census Tract 5092.02","Census Tract 5092.02","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085509302","06085509302","Census Tract 5093.02","Census Tract 5093.02","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085509303","06085509303","Census Tract 5093.03","Census Tract 5093.03","==",TRUE,1,1,"Unchanged"
"Santa Clara","Santa Clara","06085509304","06085509304","Census Tract 5093.04","Census Tract 5093.04","<",TRUE,1,2,"Split"
"Santa Clara","Santa Clara","06085509401","06085509401","Census Tract 5094.01","Census Tract 5094.01",">",TRUE,2,1,"Merge"
